OP,A1,A2,A3,A4,A5 
-,9616,0,0,0,0
+,155,2906,4638,1424,1242
+,4694,730,9790,9673,2447
-,6156,0,0,0,0
-,6048,0,0,0,0
-,2522,0,0,0,0
+,7330,7904,6495,2278,7272
+,1689,8145,9290,4255,7126
-,3586,0,0,0,0
-,3599,0,0,0,0
-,5489,0,0,0,0
+,3948,6374,8967,3228,7420
+,2906,3975,576,7085,5933
+,4201,7404,1564,2796,3661
-,2487,0,0,0,0
-,9723,0,0,0,0
-,2433,0,0,0,0
-,7757,0,0,0,0
-,5815,0,0,0,0
+,8920,4467,8035,3923,5478
+,958,8755,1255,977,6050
+,4897,995,6326,4068,8488
+,4211,940,1291,7300,1280
-,4169,0,0,0,0
+,349,855,4689,965,1093
-,6660,0,0,0,0
+,3229,5170,7842,6217,7118
+,603,1695,469,4034,8871
+,8679,2615,2544,1407,9170
-,1535,0,0,0,0
+,6485,5885,4192,7508,4154
+,2670,2279,4023,3972,7330
-,3765,0,0,0,0
+,5980,5326,8280,2169,4289
-,6760,0,0,0,0
-,2855,0,0,0,0
-,2706,0,0,0,0
-,9723,0,0,0,0
-,7115,0,0,0,0
+,1282,947,6346,1485,5737
-,1726,0,0,0,0
-,7135,0,0,0,0
+,7426,568,7521,8023,6291
+,3879,9394,3653,823,115
-,5693,0,0,0,0
-,8313,0,0,0,0
+,9769,1973,324,6738,3300
-,3503,0,0,0,0
-,2136,0,0,0,0
-,6962,0,0,0,0
+,6010,7478,9389,45,9838
-,9334,0,0,0,0
-,4884,0,0,0,0
-,2364,0,0,0,0
-,9900,0,0,0,0
+,5828,6186,1379,5225,3562
+,1207,9508,6452,2160,2872
-,10,0,0,0,0
-,7074,0,0,0,0
+,7331,5619,4606,669,3240
-,3720,0,0,0,0
+,2703,1084,9838,4112,5444
-,9587,0,0,0,0
-,2311,0,0,0,0
-,3448,0,0,0,0
-,8526,0,0,0,0
-,3795,0,0,0,0
-,4009,0,0,0,0
-,1004,0,0,0,0
+,9101,7338,5147,2601,3145
+,9746,8868,6080,7565,2268
-,3922,0,0,0,0
+,4218,987,8892,9962,9681
+,6001,3836,6328,8783,8876
+,937,273,8639,3,745
-,6877,0,0,0,0
-,1429,0,0,0,0
-,528,0,0,0,0
+,4325,8826,4540,4670,9557
+,1923,3907,5212,1182,655
-,3283,0,0,0,0
+,7399,8107,2721,5736,5151
-,9539,0,0,0,0
+,105,6575,8291,7027,5915
-,9868,0,0,0,0
-,7542,0,0,0,0
+,5954,1820,5296,1948,928
-,6928,0,0,0,0
-,3227,0,0,0,0
-,5526,0,0,0,0
+,5710,5455,2791,9703,1582
+,1844,1199,3431,1604,5429
-,5737,0,0,0,0
-,3269,0,0,0,0
-,6099,0,0,0,0
-,8523,0,0,0,0
+,5681,1034,621,755,3071
+,3695,289,3850,4765,19
-,6298,0,0,0,0
+,5336,809,7400,5520,7501
-,3228,0,0,0,0
+,2671,1704,4821,7818,9307
+,2459,1655,183,2526,8639
+,9134,1308,9822,4359,6649
+,2394,234,4519,9863,92
-,9398,0,0,0,0
+,2672,2095,3862,2554,4730
-,6406,0,0,0,0
+,5711,8560,1614,7377,516
-,2547,0,0,0,0
+,333,5635,333,7743,1243
+,1072,4729,8255,3621,6610
+,7837,2132,4951,2464,3038
+,4066,5303,1349,1176,500
+,9519,8199,9971,4933,6900
+,2618,5722,5944,8721,1609
+,5694,647,1996,2914,7121
+,1212,7116,2845,9515,4516
+,9568,3389,1459,4804,7109
-,5295,0,0,0,0
-,378,0,0,0,0
-,199,0,0,0,0
+,9717,3408,8255,8347,8279
-,6447,0,0,0,0
+,9022,2745,8713,9287,5657
-,1875,0,0,0,0
+,8659,2657,226,9837,9525
+,2019,8534,3130,3056,9755
+,6713,7926,4380,1539,3467
-,7730,0,0,0,0
+,7525,4482,5850,4687,8765
+,7395,6868,8653,5730,9629
+,3084,986,4635,3652,9898
+,7951,1070,1399,6625,5078
-,1626,0,0,0,0
+,2710,3701,4849,9282,7184
-,6525,0,0,0,0
+,6274,4512,801,9011,7253
-,5339,0,0,0,0
-,2576,0,0,0,0
-,7341,0,0,0,0
-,7965,0,0,0,0
-,3614,0,0,0,0
-,8654,0,0,0,0
-,1934,0,0,0,0
+,6296,5994,6235,6160,7863
-,895,0,0,0,0
-,3556,0,0,0,0
-,7693,0,0,0,0
+,6647,6183,2468,199,4900
-,8020,0,0,0,0
+,2852,1625,8951,8383,5003
-,5180,0,0,0,0
+,5901,9794,3791,330,4374
-,6319,0,0,0,0
-,2162,0,0,0,0
-,7912,0,0,0,0
-,9485,0,0,0,0
+,2583,7212,8111,1913,1643
-,871,0,0,0,0
-,6070,0,0,0,0
-,3561,0,0,0,0
-,6961,0,0,0,0
-,4198,0,0,0,0
-,1099,0,0,0,0
-,4252,0,0,0,0
+,9613,2066,5587,6595,4208
+,4788,4249,899,1330,403
-,2549,0,0,0,0
-,195,0,0,0,0
-,1540,0,0,0,0
+,4761,8068,2327,9905,8196
+,9415,4232,5312,2821,9296
-,1982,0,0,0,0
-,2861,0,0,0,0
+,6458,1260,6214,1826,699
+,1588,332,4494,208,7837
-,1595,0,0,0,0
+,6596,4046,4326,5425,1067
+,8588,431,9071,9002,7818
+,8154,177,9845,8086,774
-,7204,0,0,0,0
+,4091,7489,1006,9906,4119
-,9464,0,0,0,0
+,55,3086,8243,9800,1731
-,5149,0,0,0,0
+,5382,2506,2519,3241,571
+,3842,5798,1421,1188,5800
-,3416,0,0,0,0
-,2741,0,0,0,0
+,2986,3555,4168,2490,2910
-,7752,0,0,0,0
-,645,0,0,0,0
+,7265,202,4990,1041,2214
+,6567,4817,5440,8947,6415
-,890,0,0,0,0
-,3344,0,0,0,0
-,6449,0,0,0,0
-,4349,0,0,0,0
+,6239,2912,9661,3891,7178
+,3802,6219,2994,6982,8828
-,6746,0,0,0,0
+,3434,428,979,5093,9120
-,420,0,0,0,0
+,5709,1606,4775,6295,4293
+,9720,4252,8416,7771,7417
+,5195,8456,241,1313,7216
-,5667,0,0,0,0
+,4770,3317,8533,5234,4382
-,5979,0,0,0,0
-,7597,0,0,0,0
-,8025,0,0,0,0
-,2335,0,0,0,0
-,8800,0,0,0,0
+,5532,5919,4178,6288,7237
-,6059,0,0,0,0
+,2134,3763,3618,5002,5831
-,9283,0,0,0,0
+,8205,8967,2715,2023,8387
-,4648,0,0,0,0
+,721,4312,4410,5627,8992
-,9181,0,0,0,0
+,7117,9256,8775,8826,4273
+,2648,1128,6456,8168,247
-,6670,0,0,0,0
+,1773,6669,8831,1241,3123
-,3232,0,0,0,0
+,4323,3467,8290,8350,958
+,5740,7770,4064,6151,1373
+,1440,8939,2956,5776,7595
-,4409,0,0,0,0
-,5492,0,0,0,0
+,4441,3173,6287,3913,2747
+,5349,9954,336,9268,7487
+,245,1111,7665,313,3514
-,1250,0,0,0,0
-,2858,0,0,0,0
+,3939,1032,5583,4785,8107
+,334,6310,3190,4002,9326
-,8263,0,0,0,0
+,6365,4766,7058,7113,2632
-,3700,0,0,0,0
-,2186,0,0,0,0
-,4648,0,0,0,0
+,132,348,3091,5790,6138
-,5641,0,0,0,0
+,232,562,9993,3438,9398
+,8107,6380,1555,6563,1338
-,8366,0,0,0,0
+,7978,8516,2545,2208,7889
-,7915,0,0,0,0
-,1733,0,0,0,0
+,413,9494,8309,9642,2701
+,4530,9678,5502,7262,6982
-,5218,0,0,0,0
+,4265,7205,6918,4124,6457
+,5934,517,411,9073,1775
-,8823,0,0,0,0
+,4347,8240,2115,1003,6140
-,212,0,0,0,0
+,8243,199,5594,8332,9000
+,2967,1051,1825,7388,4274
-,2678,0,0,0,0
-,9080,0,0,0,0
+,4662,7419,8132,5499,8029
+,5080,6648,4350,9239,7008
+,8288,8362,4392,3479,91
-,6951,0,0,0,0
+,303,7336,9391,4543,5807
+,1932,7787,3385,592,7401
+,8714,9941,1879,5875,7996
-,8309,0,0,0,0
-,7367,0,0,0,0
-,6841,0,0,0,0
-,201,0,0,0,0
+,300,9112,6474,7426,5215
+,8138,5981,800,1521,1799
+,7545,8115,8605,56,7403
+,2340,3268,6069,4635,9895
-,6903,0,0,0,0
+,5177,8402,7731,5132,4812
+,3722,2264,6408,5116,4720
-,8088,0,0,0,0
-,7276,0,0,0,0
+,8981,9423,2085,3297,3
+,2725,351,2522,8553,4472
-,2214,0,0,0,0
-,8157,0,0,0,0
+,260,6197,459,9784,8828
+,8561,2846,429,5390,5558
+,3732,101,8713,7490,1566
-,1819,0,0,0,0
-,579,0,0,0,0
+,2699,3119,6150,8918,1084
+,1007,7859,891,7098,5571
+,4194,9026,8084,312,8363
+,7354,9623,5599,7245,8524
+,2691,4064,817,1353,3345
-,6710,0,0,0,0
-,7678,0,0,0,0
-,7016,0,0,0,0
-,4597,0,0,0,0
+,2910,7972,4672,687,8609
+,2170,2864,6724,3251,490
+,2511,2965,1886,6682,7919
-,1671,0,0,0,0
-,5576,0,0,0,0
-,526,0,0,0,0
-,2362,0,0,0,0
+,6131,290,3516,9154,7349
+,3357,3485,2850,1011,4395
+,1970,9880,2156,2752,8774
-,4502,0,0,0,0
-,3593,0,0,0,0
-,9144,0,0,0,0
+,3250,1691,3209,4194,3317
-,1289,0,0,0,0
+,7840,1765,1372,7419,3613
+,4483,8530,5055,6970,6269
+,1201,4842,3388,8500,1626
-,7804,0,0,0,0
-,9116,0,0,0,0
-,5133,0,0,0,0
-,1446,0,0,0,0
+,5516,5083,5245,5825,6393
-,3829,0,0,0,0
-,990,0,0,0,0
+,8820,6528,5531,1017,3827
+,6479,6993,1766,8353,7518
+,6598,2823,7042,5335,5771
+,702,2115,5547,5759,6097
-,4192,0,0,0,0
+,3396,8245,5741,704,8620
+,6234,7457,4943,8608,6107
-,4382,0,0,0,0
+,632,117,3319,2906,6863
+,6444,4853,7330,5232,2098
-,2777,0,0,0,0
+,6112,3035,930,6877,3686
+,2609,6500,1769,2162,7446
-,7177,0,0,0,0
-,7762,0,0,0,0
-,4766,0,0,0,0
-,9752,0,0,0,0
+,3015,6419,8473,3132,5237
-,9478,0,0,0,0
-,9768,0,0,0,0
-,4913,0,0,0,0
-,4822,0,0,0,0
-,3946,0,0,0,0
-,4873,0,0,0,0
+,2935,6771,4950,2024,9221
+,8146,7570,4265,1874,2726
-,7521,0,0,0,0
-,8982,0,0,0,0
+,4371,8272,4920,5546,6806
-,9850,0,0,0,0
+,8036,7628,7015,3834,7447
+,9472,2633,7859,7539,534
+,9273,9407,9558,8692,1780
+,1048,9673,8897,4499,5016
-,6371,0,0,0,0
+,1415,2977,677,6356,7151
-,7342,0,0,0,0
+,5219,8176,3259,4382,3811
+,4459,6394,9796,5037,8194
-,824,0,0,0,0
+,7776,7365,9885,1483,9456
-,1095,0,0,0,0
-,924,0,0,0,0
-,3174,0,0,0,0
+,2541,5987,1935,6175,8261
-,1711,0,0,0,0
-,173,0,0,0,0
-,6495,0,0,0,0
+,2352,5165,2915,9493,2970
+,5384,9945,152,1291,3810
-,5688,0,0,0,0
+,7712,9730,8164,3864,574
+,1182,5386,7002,8705,4223
+,3402,4093,8048,7384,7262
-,8546,0,0,0,0
-,9862,0,0,0,0
-,2127,0,0,0,0
+,9017,2247,2230,4959,8793
-,2952,0,0,0,0
+,2652,4784,4047,1026,4471
+,7539,3807,6697,4740,1113
+,7713,2610,8518,8850,7600
-,6558,0,0,0,0
-,7220,0,0,0,0
+,9311,7185,7573,1571,3085
-,1866,0,0,0,0
+,1592,2152,1922,5965,6321
-,7306,0,0,0,0
-,3977,0,0,0,0
+,6765,4125,2129,1769,1190
-,9459,0,0,0,0
-,8651,0,0,0,0
+,2956,1600,5201,57,5746
+,2348,9357,1617,7202,3066
-,4529,0,0,0,0
+,6489,8504,7087,5740,4156
+,6660,8504,8396,2635,959
+,4628,1739,3541,6510,4107
-,4378,0,0,0,0
+,4095,6317,9686,9980,5652
+,7168,1974,9579,8435,4160
+,23,7097,8858,2417,8291
+,3989,7904,7464,5339,7369
+,2643,6055,630,4089,5720
+,7872,4046,9294,1614,5117
-,15,0,0,0,0
-,1014,0,0,0,0
-,8796,0,0,0,0
+,3457,6319,2972,4619,6523
+,6423,1251,2542,1274,3520
-,1276,0,0,0,0
+,4024,6122,4489,3089,2548
+,4142,6583,8389,6037,2259
+,2864,8867,1723,8450,8136
-,3627,0,0,0,0
+,5825,3725,318,5501,7275
-,7312,0,0,0,0
+,1176,3061,9942,1556,5781
+,6522,3929,9178,1917,8810
-,5852,0,0,0,0
+,8745,5047,9736,2603,7444
-,2710,0,0,0,0
+,5768,6346,2613,2902,2453
+,8077,2479,4857,17,642
-,6279,0,0,0,0
-,8457,0,0,0,0
+,8703,8225,6061,3918,7722
+,8198,4672,7021,2270,7677
-,2370,0,0,0,0
-,975,0,0,0,0
-,4486,0,0,0,0
+,2800,3521,3995,4045,7030
-,3952,0,0,0,0
-,9375,0,0,0,0
+,6729,4047,8117,5054,4782
+,7060,5006,670,9932,7938
+,7243,2329,6645,5948,7096
+,1005,9184,9682,3584,7881
+,9929,8491,3021,3130,3029
+,7178,2157,5634,4249,9200
-,2835,0,0,0,0
+,1390,2646,3165,5306,4393
+,8988,8951,419,8611,5947
+,2889,9752,9627,5561,6118
+,1406,2320,5454,9717,3419
+,6708,5103,1883,4690,8572
+,2665,2299,2421,3507,28
-,8653,0,0,0,0
+,3185,5056,6350,7550,859
+,7969,5259,4747,515,8227
+,6261,638,4377,7943,8771
-,7473,0,0,0,0
-,741,0,0,0,0
-,7180,0,0,0,0
+,680,4025,3148,7980,1190
+,4774,4643,3334,2349,4986
-,6613,0,0,0,0
-,6091,0,0,0,0
-,6588,0,0,0,0
-,820,0,0,0,0
+,7447,902,2867,889,4168
+,5358,9437,6123,4103,3012
-,1451,0,0,0,0
+,3050,3930,5605,3743,6133
-,8119,0,0,0,0
-,4230,0,0,0,0
-,107,0,0,0,0
-,6295,0,0,0,0
-,3699,0,0,0,0
+,6898,6262,3335,3629,8369
+,3950,3042,2379,6694,5590
+,925,4363,4934,6076,5257
+,9587,4766,1724,7752,3314
-,6207,0,0,0,0
-,970,0,0,0,0
+,6582,5248,7326,4396,602
+,343,7270,7451,6345,215
+,5564,4228,724,560,961
+,5298,9660,8127,6586,5041
-,3704,0,0,0,0
+,7954,5761,3817,4240,8186
-,564,0,0,0,0
+,6575,5895,3814,377,6400
-,7666,0,0,0,0
+,4493,5184,7282,5450,5051
+,527,7548,514,8083,9012
-,6830,0,0,0,0
-,5852,0,0,0,0
+,6303,593,668,4656,1006
-,8978,0,0,0,0
-,3029,0,0,0,0
+,1980,4937,9228,5739,3231
-,3496,0,0,0,0
-,7215,0,0,0,0
+,9916,435,5040,6512,697
-,5032,0,0,0,0
+,7944,4795,6113,2575,4087
+,7570,3177,3467,6715,81
-,9924,0,0,0,0
+,6046,6449,1242,2417,9638
+,1377,9402,4564,4731,735
+,1433,1813,148,7268,6276
-,4562,0,0,0,0
-,9346,0,0,0,0
+,7411,579,7960,6126,3008
-,9111,0,0,0,0
+,8161,2855,3069,9709,9304
+,2805,7231,2788,4063,2845
-,4982,0,0,0,0
+,5283,7517,5346,3221,1635
-,2272,0,0,0,0
+,9995,3933,1162,1070,8679
-,9853,0,0,0,0
-,1054,0,0,0,0
-,991,0,0,0,0
-,2997,0,0,0,0
-,7962,0,0,0,0
-,9353,0,0,0,0
+,4691,149,1167,6240,9371
+,2393,9107,52,3866,8504
-,9562,0,0,0,0
-,551,0,0,0,0
-,6779,0,0,0,0
-,4773,0,0,0,0
+,1943,9930,7146,908,8182
-,9640,0,0,0,0
-,9261,0,0,0,0
+,752,1363,8395,8154,3944
+,1851,9396,6506,8829,1080
+,2557,8953,8677,5581,1384
-,9712,0,0,0,0
+,4783,4194,7072,7816,8536
-,6677,0,0,0,0
+,5834,2202,8152,5041,1805
+,1558,5189,148,5993,708
-,8751,0,0,0,0
+,4754,6852,5401,3155,3928
+,5390,4091,4342,8643,2555
+,2224,2614,765,3440,9580
-,4340,0,0,0,0
+,4779,2570,1529,6722,6178
-,8591,0,0,0,0
+,7655,5118,7207,6560,1821
+,4601,6856,5335,6608,5686
-,7212,0,0,0,0
+,7814,7961,2162,4725,5592
+,4995,8725,9960,8664,6465
+,9784,5792,2506,9081,1640
-,7907,0,0,0,0
-,6644,0,0,0,0
-,6930,0,0,0,0
-,3623,0,0,0,0
+,9925,2171,2941,9266,5733
-,5383,0,0,0,0
-,247,0,0,0,0
+,1752,4964,9383,852,1888
-,4318,0,0,0,0
+,5546,588,1820,7646,714
+,1530,9552,6457,2455,2045
-,622,0,0,0,0
-,8623,0,0,0,0
-,8119,0,0,0,0
-,4768,0,0,0,0
-,2733,0,0,0,0
+,7831,8267,8602,2755,3690
+,927,3693,227,5630,2452
-,7226,0,0,0,0
-,8181,0,0,0,0
-,2145,0,0,0,0
+,7590,275,1915,1953,1613
+,8312,4132,6103,2248,2319
-,155,0,0,0,0
-,6363,0,0,0,0
-,3661,0,0,0,0
+,5567,411,6521,1203,3230
+,9155,3148,5879,6829,3673
-,852,0,0,0,0
-,1377,0,0,0,0
+,3786,5076,3668,4693,828
+,7087,5144,5784,1425,8554
-,6505,0,0,0,0
+,9347,7313,9171,4628,9842
+,2708,4603,9017,1852,1223
-,8555,0,0,0,0
+,7171,5310,6381,1926,2765
-,1417,0,0,0,0
+,5779,3354,2958,1602,786
+,3834,6458,2751,9952,4454
-,4293,0,0,0,0
+,348,4770,9180,7811,2030
+,7185,6875,5676,999,6463
+,1181,6170,305,4841,2723
+,1403,6130,3582,8689,891
+,5028,5025,4140,2010,9602
+,2990,5642,3916,4938,6155
+,3713,6938,4178,9413,4677
-,2371,0,0,0,0
+,968,2645,5987,5584,1507
-,6036,0,0,0,0
+,9664,5805,3633,7608,9660
-,5122,0,0,0,0
-,4726,0,0,0,0
-,7549,0,0,0,0
-,8272,0,0,0,0
+,4849,596,8627,6309,6316
+,4634,7134,4064,4121,4847
-,833,0,0,0,0
-,9939,0,0,0,0
+,9544,243,9767,9844,8936
+,6972,8274,4249,7567,7843
-,1640,0,0,0,0
-,4986,0,0,0,0
+,9097,3661,5549,6932,8175
+,2494,5433,8037,4585,992
+,8815,4852,7020,9447,6048
+,2723,1303,1842,1010,9628
-,2214,0,0,0,0
-,9417,0,0,0,0
-,9138,0,0,0,0
-,1881,0,0,0,0
+,1127,3928,1386,1325,6067
+,9023,5369,9231,2186,1588
-,7233,0,0,0,0
+,5248,654,6986,155,9927
-,6808,0,0,0,0
-,1088,0,0,0,0
+,7510,7698,3831,8834,2237
-,2094,0,0,0,0
-,8260,0,0,0,0
+,8081,7892,1043,647,3511
-,7164,0,0,0,0
-,2687,0,0,0,0
-,2613,0,0,0,0
-,1393,0,0,0,0
+,328,4959,8718,1175,7373
-,5905,0,0,0,0
-,937,0,0,0,0
+,5363,4380,9440,3619,9219
+,9636,3665,4634,4755,4742
+,3438,4874,7162,1260,4885
-,496,0,0,0,0
-,7004,0,0,0,0
+,6401,15,821,1014,5964
-,7670,0,0,0,0
+,3143,46,4488,6229,8229
+,8786,7810,8125,2682,7394
+,3533,5774,7079,1292,901
-,4590,0,0,0,0
-,3252,0,0,0,0
+,6681,521,9488,191,9424
+,2227,1555,5322,1408,2485
-,3696,0,0,0,0
-,8110,0,0,0,0
+,1288,431,6062,3172,7306
+,3647,5900,6441,9676,7439
-,8450,0,0,0,0
+,6695,7099,8925,326,9559
-,8850,0,0,0,0
+,9073,4522,6559,7994,313
-,4938,0,0,0,0
-,6758,0,0,0,0
+,4296,3103,6178,2790,3567
-,8524,0,0,0,0
+,5323,6519,8376,738,9112
+,6226,911,9545,2943,1474
-,5663,0,0,0,0
-,3576,0,0,0,0
+,4340,8186,2443,3377,3841
-,358,0,0,0,0
-,4488,0,0,0,0
-,9003,0,0,0,0
+,8389,9291,2830,4299,3525
+,8108,4056,7719,4138,935
+,5588,8284,3486,2084,7919
+,1965,7068,1103,4924,6439
+,3508,290,1692,2473,4369
+,790,6716,7921,3755,2756
+,3227,8786,951,7255,5488
-,112,0,0,0,0
-,248,0,0,0,0
+,9573,1667,1941,8926,3992
+,7959,3297,4290,2274,670
+,188,6466,3654,7958,1886
+,1955,5548,4173,9908,5434
+,8876,7156,4618,9420,3573
-,835,0,0,0,0
+,1639,3023,6314,1286,6442
-,4027,0,0,0,0
+,7380,3707,4800,9275,3442
+,101,7933,3944,5813,1000
+,3,9357,2845,5233,1070
-,576,0,0,0,0
+,9980,4375,1156,4998,8153
-,7453,0,0,0,0
+,1379,172,7358,3690,2165
+,1443,6863,5834,3041,1727
-,24,0,0,0,0
-,1308,0,0,0,0
-,7852,0,0,0,0
-,6389,0,0,0,0
-,1287,0,0,0,0
-,4909,0,0,0,0
-,4408,0,0,0,0
-,7964,0,0,0,0
+,3890,5487,8230,6400,2489
+,6036,7347,2149,6936,9831
-,9807,0,0,0,0
+,2173,9610,6042,4716,5935
-,1199,0,0,0,0
+,7277,4338,4418,8602,585
+,6897,4983,4785,1730,2675
+,3859,3575,1623,6960,6208
+,4630,5666,995,1189,1907
+,9802,273,5698,7447,8712
+,445,8334,824,5100,1308
+,149,9019,5110,3754,4179
+,956,8603,2312,1983,5941
+,9044,303,3071,2793,192
-,1006,0,0,0,0
-,3548,0,0,0,0
-,3437,0,0,0,0
+,9794,847,9070,2889,9864
+,324,379,3729,3406,7074
+,4604,7050,9648,642,266
-,9085,0,0,0,0
+,159,1530,8043,9092,461
-,4703,0,0,0,0
-,9310,0,0,0,0
+,389,3882,4081,1902,3071
+,2264,7856,1025,2203,1516
-,9999,0,0,0,0
-,1352,0,0,0,0
+,8342,8572,2038,5363,556
+,1128,8086,5580,9289,6677
-,7458,0,0,0,0
+,3904,350,6371,8929,8185
+,8025,4695,8113,1144,7731
+,8409,865,5526,2054,2610
-,3005,0,0,0,0
+,6824,3976,5390,9752,7510
-,1837,0,0,0,0
-,8589,0,0,0,0
+,3896,4692,6267,5139,3439
-,3904,0,0,0,0
+,4084,5332,1759,9472,7178
-,2463,0,0,0,0
-,1227,0,0,0,0
-,2502,0,0,0,0
-,2625,0,0,0,0
-,511,0,0,0,0
-,8788,0,0,0,0
+,5234,1684,3702,1745,2720
-,5135,0,0,0,0
-,9510,0,0,0,0
-,3960,0,0,0,0
-,9941,0,0,0,0
-,6721,0,0,0,0
+,9882,6799,6007,8276,6140
-,110,0,0,0,0
-,682,0,0,0,0
-,7585,0,0,0,0
-,7654,0,0,0,0
+,35,5987,5249,1297,6081
-,656,0,0,0,0
+,8571,3256,1216,9920,446
+,708,1768,3389,4667,3221
-,1340,0,0,0,0
+,79,2146,433,1103,3461
-,441,0,0,0,0
+,5689,3077,8705,4176,4805
+,3604,1168,2370,6702,8293
-,939,0,0,0,0
+,9591,3292,6183,554,6987
-,3061,0,0,0,0
+,3400,5920,8238,3513,8707
-,8347,0,0,0,0
-,5062,0,0,0,0
-,6058,0,0,0,0
-,7365,0,0,0,0
+,1631,7010,6726,5029,5328
+,9522,3377,7594,7552,9683
-,6713,0,0,0,0
-,3491,0,0,0,0
-,2242,0,0,0,0
-,4491,0,0,0,0
+,8070,7188,2163,6628,6669
+,1665,6659,1667,1059,7884
+,971,2207,2139,579,9880
+,1998,8272,4629,4679,9087
+,6481,10,3721,2706,4800
-,2091,0,0,0,0
-,4198,0,0,0,0
+,1741,3252,8978,4549,8852
+,1495,6633,6872,286,7899
+,8213,7514,975,5054,1196
+,1979,4685,8669,82,5033
+,6268,738,1276,5673,8398
-,3255,0,0,0,0
+,3983,8245,8604,7053,6121
-,858,0,0,0,0
-,7605,0,0,0,0
+,2083,9712,1249,8181,9311
-,9900,0,0,0,0
-,7479,0,0,0,0
+,6362,1414,9423,1737,1755
-,3243,0,0,0,0
+,1299,8574,8355,2941,4096
-,3597,0,0,0,0
-,1899,0,0,0,0
-,8395,0,0,0,0
+,9540,2245,2157,3025,4303
-,4722,0,0,0,0
+,2278,5210,3182,9363,8732
+,4049,1313,6899,6952,1728
-,9775,0,0,0,0
-,4390,0,0,0,0
-,6140,0,0,0,0
+,3468,6883,2187,6018,4410
+,2226,772,624,8284,1921
-,8537,0,0,0,0
+,2235,3151,39,2770,695
+,3167,9763,2418,4119,7372
+,8653,406,159,5109,8247
-,8402,0,0,0,0
+,5399,8203,4968,7620,639
+,6792,2597,4302,8266,8805
-,5989,0,0,0,0
-,759,0,0,0,0
-,4653,0,0,0,0
+,1152,2059,5851,7403,8306
-,9787,0,0,0,0
-,7720,0,0,0,0
+,3611,4400,3452,5905,3884
+,3025,5819,2224,759,2777
+,6633,3777,162,7960,1199
+,8980,156,5745,5523,3393
-,5801,0,0,0,0
+,4952,5514,6819,6230,4774
-,9728,0,0,0,0
+,9528,9487,2853,8806,831
-,3189,0,0,0,0
+,5060,5796,2810,9118,2499
+,7245,2149,1759,3192,2168
-,5789,0,0,0,0
-,4804,0,0,0,0
-,5871,0,0,0,0
-,8677,0,0,0,0
-,3440,0,0,0,0
-,2943,0,0,0,0
+,9778,6589,2154,5056,2534
+,3030,3214,9014,2908,6768
-,3589,0,0,0,0
+,3751,8350,15,8294,9688
+,1901,9419,2727,3063,5950
+,6475,1649,4408,1292,4818
-,1546,0,0,0,0
+,5549,9899,5910,5583,5148
+,3838,6175,767,5383,2042
+,1796,9925,8563,5305,178
-,8760,0,0,0,0
-,4715,0,0,0,0
-,737,0,0,0,0
+,6805,623,3314,974,8258
+,3925,5726,736,9502,7678
-,4851,0,0,0,0
-,9048,0,0,0,0
+,8016,1033,1446,9047,7257
+,8441,4427,177,9119,249
+,6535,2850,4773,7186,943
+,4883,7316,8465,3326,7575
+,8602,1933,1276,1182,1950
+,8263,4144,14,6120,638
-,7,0,0,0,0
+,4865,6708,6690,7183,4009
+,8660,7191,5111,8350,8461
+,4009,7265,8393,4674,1895
-,1906,0,0,0,0
-,503,0,0,0,0
+,1692,4558,7714,6429,7139
-,3080,0,0,0,0
+,9808,1425,7293,2597,7542
-,5964,0,0,0,0
-,9206,0,0,0,0
+,7257,8761,1213,5733,9058
+,4332,789,8042,4152,1685
+,730,7317,1335,3356,4372
-,7456,0,0,0,0
+,3034,743,1876,6133,9734
-,3903,0,0,0,0
+,1068,5267,4828,694,7289
-,781,0,0,0,0
-,7635,0,0,0,0
+,7053,2408,3521,7286,1866
+,9156,9046,1782,7167,1611
-,3663,0,0,0,0
-,1796,0,0,0,0
+,6225,6592,267,4148,5922
-,1561,0,0,0,0
-,3178,0,0,0,0
-,6183,0,0,0,0
+,9781,6950,5727,4521,3225
-,2698,0,0,0,0
-,5650,0,0,0,0
+,663,6221,6356,7353,3788
+,9837,8099,3915,8602,7057
-,6787,0,0,0,0
+,8156,5416,4573,6489,4067
+,4536,2000,3997,9573,3823
+,5064,7144,9518,6769,5926
+,2492,7975,9337,937,4703
+,4998,2789,8342,8039,3561
-,9771,0,0,0,0
+,3825,5034,7496,8268,6227
+,2065,7154,7740,6882,9225
+,3664,3092,1699,1651,366
-,1893,0,0,0,0
-,227,0,0,0,0
-,4277,0,0,0,0
+,3106,9088,8591,2506,2077
-,3852,0,0,0,0
-,3119,0,0,0,0
-,7490,0,0,0,0
-,2645,0,0,0,0
+,6403,3676,8585,5657,7357
-,9566,0,0,0,0
-,8192,0,0,0,0
-,4323,0,0,0,0
+,9160,884,6831,6833,290
+,4124,2171,8033,411,130
-,8216,0,0,0,0
+,95,5135,3732,9691,6047
+,2591,8646,8415,7834,2187
-,5365,0,0,0,0
+,1031,677,9644,2431,7136
+,1133,5362,6772,2052,3711
-,7441,0,0,0,0
+,8978,9789,6579,8893,3343
-,1910,0,0,0,0
-,2625,0,0,0,0
+,9783,1129,40,6535,9219
-,1079,0,0,0,0
+,6400,1255,7357,985,6071
+,2847,2676,2061,8320,7924
+,4112,9434,9912,8469,3534
